cbsa,metro_name,yr,qtr,index_nsa,index_sa
19430,"Dayton-Kettering-Beavercreek, OH",1995,1,117.59,117.39
19430,"Dayton-Kettering-Beavercreek, OH",1995,2,119.18,117.30
19430,"Dayton-Kettering-Beavercreek, OH",1995,3,120.00,118.51
19430,"Dayton-Kettering-Beavercreek, OH",1995,4,119.19,118.32
19430,"Dayton-Kettering-Beavercreek, OH",1996,1,119.90,119.49
19430,"Dayton-Kettering-Beavercreek, OH",1996,2,122.74,120.78
19430,"Dayton-Kettering-Beavercreek, OH",1996,3,122.67,121.24
19430,"Dayton-Kettering-Beavercreek, OH",1996,4,121.08,120.31
19430,"Dayton-Kettering-Beavercreek, OH",1997,1,121.44,120.84
19430,"Dayton-Kettering-Beavercreek, OH",1997,2,123.77,121.81
19430,"Dayton-Kettering-Beavercreek, OH",1997,3,123.16,121.82
19430,"Dayton-Kettering-Beavercreek, OH",1997,4,124.08,123.31
19430,"Dayton-Kettering-Beavercreek, OH",1998,1,124.49,123.78
19430,"Dayton-Kettering-Beavercreek, OH",1998,2,125.52,123.54
19430,"Dayton-Kettering-Beavercreek, OH",1998,3,125.50,124.19
19430,"Dayton-Kettering-Beavercreek, OH",1998,4,126.76,125.96
19430,"Dayton-Kettering-Beavercreek, OH",1999,1,127.68,126.94
19430,"Dayton-Kettering-Beavercreek, OH",1999,2,128.77,126.73
19430,"Dayton-Kettering-Beavercreek, OH",1999,3,129.40,128.06
19430,"Dayton-Kettering-Beavercreek, OH",1999,4,129.49,128.61
19430,"Dayton-Kettering-Beavercreek, OH",2000,1,130.73,130.10
19430,"Dayton-Kettering-Beavercreek, OH",2000,2,132.70,130.57
19430,"Dayton-Kettering-Beavercreek, OH",2000,3,132.18,130.70
19430,"Dayton-Kettering-Beavercreek, OH",2000,4,132.60,131.70
19430,"Dayton-Kettering-Beavercreek, OH",2001,1,132.33,131.81
19430,"Dayton-Kettering-Beavercreek, OH",2001,2,136.46,134.29
19430,"Dayton-Kettering-Beavercreek, OH",2001,3,136.06,134.35
19430,"Dayton-Kettering-Beavercreek, OH",2001,4,135.70,134.79
19430,"Dayton-Kettering-Beavercreek, OH",2002,1,138.56,138.23
19430,"Dayton-Kettering-Beavercreek, OH",2002,2,139.58,137.32
19430,"Dayton-Kettering-Beavercreek, OH",2002,3,140.95,138.99
19430,"Dayton-Kettering-Beavercreek, OH",2002,4,141.19,140.28
19430,"Dayton-Kettering-Beavercreek, OH",2003,1,140.01,139.87
19430,"Dayton-Kettering-Beavercreek, OH",2003,2,144.92,142.53
19430,"Dayton-Kettering-Beavercreek, OH",2003,3,145.88,143.67
19430,"Dayton-Kettering-Beavercreek, OH",2003,4,145.29,144.37
19430,"Dayton-Kettering-Beavercreek, OH",2004,1,146.83,146.95
19430,"Dayton-Kettering-Beavercreek, OH",2004,2,148.34,145.76
19430,"Dayton-Kettering-Beavercreek, OH",2004,3,150.49,148.00
19430,"Dayton-Kettering-Beavercreek, OH",2004,4,150.85,150.04
19430,"Dayton-Kettering-Beavercreek, OH",2005,1,151.66,152.05
19430,"Dayton-Kettering-Beavercreek, OH",2005,2,154.98,152.13
19430,"Dayton-Kettering-Beavercreek, OH",2005,3,155.79,152.85
19430,"Dayton-Kettering-Beavercreek, OH",2005,4,155.21,154.66
19430,"Dayton-Kettering-Beavercreek, OH",2006,1,152.50,153.23
19430,"Dayton-Kettering-Beavercreek, OH",2006,2,157.75,154.55
19430,"Dayton-Kettering-Beavercreek, OH",2006,3,156.54,153.30
19430,"Dayton-Kettering-Beavercreek, OH",2006,4,153.92,153.60
19430,"Dayton-Kettering-Beavercreek, OH",2007,1,154.30,155.45
19430,"Dayton-Kettering-Beavercreek, OH",2007,2,157.89,154.32
19430,"Dayton-Kettering-Beavercreek, OH",2007,3,155.61,152.19
19430,"Dayton-Kettering-Beavercreek, OH",2007,4,149.87,149.65
19430,"Dayton-Kettering-Beavercreek, OH",2008,1,145.60,147.07
19430,"Dayton-Kettering-Beavercreek, OH",2008,2,147.56,144.01
19430,"Dayton-Kettering-Beavercreek, OH",2008,3,146.75,143.34
19430,"Dayton-Kettering-Beavercreek, OH",2008,4,136.34,136.21
19430,"Dayton-Kettering-Beavercreek, OH",2009,1,134.54,136.11
19430,"Dayton-Kettering-Beavercreek, OH",2009,2,141.81,138.38
19430,"Dayton-Kettering-Beavercreek, OH",2009,3,141.66,138.08
19430,"Dayton-Kettering-Beavercreek, OH",2009,4,144.16,144.18
19430,"Dayton-Kettering-Beavercreek, OH",2010,1,133.70,135.37
19430,"Dayton-Kettering-Beavercreek, OH",2010,2,139.23,135.83
19430,"Dayton-Kettering-Beavercreek, OH",2010,3,133.96,130.42
19430,"Dayton-Kettering-Beavercreek, OH",2010,4,131.43,131.60
19430,"Dayton-Kettering-Beavercreek, OH",2011,1,125.48,127.02
19430,"Dayton-Kettering-Beavercreek, OH",2011,2,127.33,124.21
19430,"Dayton-Kettering-Beavercreek, OH",2011,3,131.27,127.76
19430,"Dayton-Kettering-Beavercreek, OH",2011,4,126.29,126.50
19430,"Dayton-Kettering-Beavercreek, OH",2012,1,128.43,130.00
19430,"Dayton-Kettering-Beavercreek, OH",2012,2,133.08,129.79
19430,"Dayton-Kettering-Beavercreek, OH",2012,3,134.49,130.93
19430,"Dayton-Kettering-Beavercreek, OH",2012,4,128.53,128.77
19430,"Dayton-Kettering-Beavercreek, OH",2013,1,128.53,130.08
19430,"Dayton-Kettering-Beavercreek, OH",2013,2,137.77,134.33
19430,"Dayton-Kettering-Beavercreek, OH",2013,3,136.68,133.15
19430,"Dayton-Kettering-Beavercreek, OH",2013,4,133.84,133.97
19430,"Dayton-Kettering-Beavercreek, OH",2014,1,135.10,136.86
19430,"Dayton-Kettering-Beavercreek, OH",2014,2,137.89,134.28
19430,"Dayton-Kettering-Beavercreek, OH",2014,3,139.98,136.61
19430,"Dayton-Kettering-Beavercreek, OH",2014,4,138.54,138.48
19430,"Dayton-Kettering-Beavercreek, OH",2015,1,136.02,137.77
19430,"Dayton-Kettering-Beavercreek, OH",2015,2,144.63,140.83
19430,"Dayton-Kettering-Beavercreek, OH",2015,3,144.28,141.11
19430,"Dayton-Kettering-Beavercreek, OH",2015,4,144.71,144.32
19430,"Dayton-Kettering-Beavercreek, OH",2016,1,139.82,141.56
19430,"Dayton-Kettering-Beavercreek, OH",2016,2,150.39,146.57
19430,"Dayton-Kettering-Beavercreek, OH",2016,3,151.20,148.09
19430,"Dayton-Kettering-Beavercreek, OH",2016,4,150.84,150.23
19430,"Dayton-Kettering-Beavercreek, OH",2017,1,149.83,151.44
19430,"Dayton-Kettering-Beavercreek, OH",2017,2,157.48,153.78
19430,"Dayton-Kettering-Beavercreek, OH",2017,3,160.54,157.33
19430,"Dayton-Kettering-Beavercreek, OH",2017,4,160.20,159.47
19430,"Dayton-Kettering-Beavercreek, OH",2018,1,165.15,166.60
19430,"Dayton-Kettering-Beavercreek, OH",2018,2,169.36,165.67
19430,"Dayton-Kettering-Beavercreek, OH",2018,3,171.72,168.31
19430,"Dayton-Kettering-Beavercreek, OH",2018,4,171.74,171.06
19430,"Dayton-Kettering-Beavercreek, OH",2019,1,173.26,174.29
19430,"Dayton-Kettering-Beavercreek, OH",2019,2,180.58,177.03
19430,"Dayton-Kettering-Beavercreek, OH",2019,3,182.84,179.15
19430,"Dayton-Kettering-Beavercreek, OH",2019,4,187.39,186.79
19430,"Dayton-Kettering-Beavercreek, OH",2020,1,184.90,185.60
19430,"Dayton-Kettering-Beavercreek, OH",2020,2,194.83,191.27
19430,"Dayton-Kettering-Beavercreek, OH",2020,3,202.80,198.69
19430,"Dayton-Kettering-Beavercreek, OH",2020,4,207.58,206.94
19430,"Dayton-Kettering-Beavercreek, OH",2021,1,213.27,213.95
19430,"Dayton-Kettering-Beavercreek, OH",2021,2,223.66,219.68
19430,"Dayton-Kettering-Beavercreek, OH",2021,3,232.70,227.94
19430,"Dayton-Kettering-Beavercreek, OH",2021,4,233.97,233.27
19430,"Dayton-Kettering-Beavercreek, OH",2022,1,241.45,242.14
19430,"Dayton-Kettering-Beavercreek, OH",2022,2,257.29,252.91
19430,"Dayton-Kettering-Beavercreek, OH",2022,3,252.84,247.53
19430,"Dayton-Kettering-Beavercreek, OH",2022,4,255.21,254.45
19430,"Dayton-Kettering-Beavercreek, OH",2023,1,262.00,262.70
19430,"Dayton-Kettering-Beavercreek, OH",2023,2,272.31,267.87
19430,"Dayton-Kettering-Beavercreek, OH",2023,3,278.51,272.55
19430,"Dayton-Kettering-Beavercreek, OH",2023,4,280.41,279.51
19430,"Dayton-Kettering-Beavercreek, OH",2024,1,279.35,279.99
19430,"Dayton-Kettering-Beavercreek, OH",2024,2,293.80,289.28
19430,"Dayton-Kettering-Beavercreek, OH",2024,3,302.02,295.58
19430,"Dayton-Kettering-Beavercreek, OH",2024,4,298.55,297.25
19430,"Dayton-Kettering-Beavercreek, OH",2025,1,304.52,305.34
19430,"Dayton-Kettering-Beavercreek, OH",2025,2,305.33,300.81
19430,"Dayton-Kettering-Beavercreek, OH",2025,3,312.82,306.15
19430,"Dayton-Kettering-Beavercreek, OH",2025,4,314.37,312.73
19740,"Denver-Aurora-Centennial, CO",1991,1,100.00,100.00
19740,"Denver-Aurora-Centennial, CO",1991,2,101.62,100.80
19740,"Denver-Aurora-Centennial, CO",1991,3,102.26,101.24
19740,"Denver-Aurora-Centennial, CO",1991,4,102.96,102.68
19740,"Denver-Aurora-Centennial, CO",1992,1,105.65,105.67
19740,"Denver-Aurora-Centennial, CO",1992,2,108.63,107.76
19740,"Denver-Aurora-Centennial, CO",1992,3,110.77,109.64
19740,"Denver-Aurora-Centennial, CO",1992,4,113.01,112.70
19740,"Denver-Aurora-Centennial, CO",1993,1,114.86,114.89
19740,"Denver-Aurora-Centennial, CO",1993,2,118.89,117.94
19740,"Denver-Aurora-Centennial, CO",1993,3,123.42,122.13
19740,"Denver-Aurora-Centennial, CO",1993,4,126.38,126.05
19740,"Denver-Aurora-Centennial, CO",1994,1,129.46,129.53
19740,"Denver-Aurora-Centennial, CO",1994,2,133.56,132.46
19740,"Denver-Aurora-Centennial, CO",1994,3,136.55,135.10
19740,"Denver-Aurora-Centennial, CO",1994,4,137.13,136.82
19740,"Denver-Aurora-Centennial, CO",1995,1,138.30,138.39
19740,"Denver-Aurora-Centennial, CO",1995,2,141.52,140.30
19740,"Denver-Aurora-Centennial, CO",1995,3,143.75,142.22
19740,"Denver-Aurora-Centennial, CO",1995,4,144.16,143.89
19740,"Denver-Aurora-Centennial, CO",1996,1,145.35,145.46
19740,"Denver-Aurora-Centennial, CO",1996,2,148.70,147.32
19740,"Denver-Aurora-Centennial, CO",1996,3,149.78,148.21
19740,"Denver-Aurora-Centennial, CO",1996,4,150.96,150.77
19740,"Denver-Aurora-Centennial, CO",1997,1,152.99,153.07
19740,"Denver-Aurora-Centennial, CO",1997,2,156.87,155.34
19740,"Denver-Aurora-Centennial, CO",1997,3,158.70,157.07
19740,"Denver-Aurora-Centennial, CO",1997,4,159.61,159.49
19740,"Denver-Aurora-Centennial, CO",1998,1,162.53,162.55
19740,"Denver-Aurora-Centennial, CO",1998,2,167.39,165.69
19740,"Denver-Aurora-Centennial, CO",1998,3,170.99,169.26
19740,"Denver-Aurora-Centennial, CO",1998,4,174.35,174.33
19740,"Denver-Aurora-Centennial, CO",1999,1,179.24,179.17
19740,"Denver-Aurora-Centennial, CO",1999,2,187.54,185.61
19740,"Denver-Aurora-Centennial, CO",1999,3,194.30,192.38
19740,"Denver-Aurora-Centennial, CO",1999,4,197.21,197.24
19740,"Denver-Aurora-Centennial, CO",2000,1,203.54,203.43
19740,"Denver-Aurora-Centennial, CO",2000,2,211.67,209.44
19740,"Denver-Aurora-Centennial, CO",2000,3,219.79,217.65
19740,"Denver-Aurora-Centennial, CO",2000,4,224.43,224.47
19740,"Denver-Aurora-Centennial, CO",2001,1,231.30,231.23
19740,"Denver-Aurora-Centennial, CO",2001,2,237.40,234.81
19740,"Denver-Aurora-Centennial, CO",2001,3,238.66,236.36
19740,"Denver-Aurora-Centennial, CO",2001,4,237.88,237.86
19740,"Denver-Aurora-Centennial, CO",2002,1,240.89,241.01
19740,"Denver-Aurora-Centennial, CO",2002,2,245.49,242.67
19740,"Denver-Aurora-Centennial, CO",2002,3,246.15,243.77
19740,"Denver-Aurora-Centennial, CO",2002,4,246.78,246.66
19740,"Denver-Aurora-Centennial, CO",2003,1,245.95,246.38
19740,"Denver-Aurora-Centennial, CO",2003,2,249.05,246.00
19740,"Denver-Aurora-Centennial, CO",2003,3,249.92,247.44
19740,"Denver-Aurora-Centennial, CO",2003,4,248.84,248.59
19740,"Denver-Aurora-Centennial, CO",2004,1,250.32,251.24
19740,"Denver-Aurora-Centennial, CO",2004,2,258.76,255.36
19740,"Denver-Aurora-Centennial, CO",2004,3,259.19,256.38
19740,"Denver-Aurora-Centennial, CO",2004,4,256.04,255.79
19740,"Denver-Aurora-Centennial, CO",2005,1,261.36,262.95
19740,"Denver-Aurora-Centennial, CO",2005,2,265.42,261.51
19740,"Denver-Aurora-Centennial, CO",2005,3,267.76,264.50
19740,"Denver-Aurora-Centennial, CO",2005,4,269.00,269.05
19740,"Denver-Aurora-Centennial, CO",2006,1,267.24,269.38
19740,"Denver-Aurora-Centennial, CO",2006,2,271.99,267.50
19740,"Denver-Aurora-Centennial, CO",2006,3,271.51,267.81
19740,"Denver-Aurora-Centennial, CO",2006,4,267.64,268.26
19740,"Denver-Aurora-Centennial, CO",2007,1,264.51,266.87
19740,"Denver-Aurora-Centennial, CO",2007,2,271.09,266.09
19740,"Denver-Aurora-Centennial, CO",2007,3,267.92,264.12
19740,"Denver-Aurora-Centennial, CO",2007,4,258.52,259.64
19740,"Denver-Aurora-Centennial, CO",2008,1,251.12,253.31
19740,"Denver-Aurora-Centennial, CO",2008,2,258.95,253.92
19740,"Denver-Aurora-Centennial, CO",2008,3,253.89,250.15
19740,"Denver-Aurora-Centennial, CO",2008,4,245.62,247.10
19740,"Denver-Aurora-Centennial, CO",2009,1,249.45,251.55
19740,"Denver-Aurora-Centennial, CO",2009,2,260.93,255.62
19740,"Denver-Aurora-Centennial, CO",2009,3,263.61,259.80
19740,"Denver-Aurora-Centennial, CO",2009,4,257.80,259.56
19740,"Denver-Aurora-Centennial, CO",2010,1,259.87,261.93
19740,"Denver-Aurora-Centennial, CO",2010,2,262.87,257.41
19740,"Denver-Aurora-Centennial, CO",2010,3,255.60,252.00
19740,"Denver-Aurora-Centennial, CO",2010,4,256.59,258.41
19740,"Denver-Aurora-Centennial, CO",2011,1,249.53,251.42
19740,"Denver-Aurora-Centennial, CO",2011,2,252.76,247.32
19740,"Denver-Aurora-Centennial, CO",2011,3,258.97,255.71
19740,"Denver-Aurora-Centennial, CO",2011,4,251.16,252.83
19740,"Denver-Aurora-Centennial, CO",2012,1,255.91,257.71
19740,"Denver-Aurora-Centennial, CO",2012,2,272.46,266.50
19740,"Denver-Aurora-Centennial, CO",2012,3,276.80,273.58
19740,"Denver-Aurora-Centennial, CO",2012,4,278.87,280.82
19740,"Denver-Aurora-Centennial, CO",2013,1,282.67,284.42
19740,"Denver-Aurora-Centennial, CO",2013,2,301.85,294.98
19740,"Denver-Aurora-Centennial, CO",2013,3,305.27,302.17
19740,"Denver-Aurora-Centennial, CO",2013,4,306.32,308.71
19740,"Denver-Aurora-Centennial, CO",2014,1,312.95,314.36
19740,"Denver-Aurora-Centennial, CO",2014,2,328.69,321.01
19740,"Denver-Aurora-Centennial, CO",2014,3,330.18,327.20
19740,"Denver-Aurora-Centennial, CO",2014,4,337.95,341.21
19740,"Denver-Aurora-Centennial, CO",2015,1,354.54,355.10
19740,"Denver-Aurora-Centennial, CO",2015,2,371.46,362.71
19740,"Denver-Aurora-Centennial, CO",2015,3,377.28,374.54
19740,"Denver-Aurora-Centennial, CO",2015,4,378.02,382.13
19740,"Denver-Aurora-Centennial, CO",2016,1,393.01,392.42
19740,"Denver-Aurora-Centennial, CO",2016,2,413.04,403.58
19740,"Denver-Aurora-Centennial, CO",2016,3,417.35,414.74
19740,"Denver-Aurora-Centennial, CO",2016,4,419.50,424.54
19740,"Denver-Aurora-Centennial, CO",2017,1,435.20,433.26
19740,"Denver-Aurora-Centennial, CO",2017,2,454.16,444.27
19740,"Denver-Aurora-Centennial, CO",2017,3,455.12,452.61
19740,"Denver-Aurora-Centennial, CO",2017,4,459.21,464.89
19740,"Denver-Aurora-Centennial, CO",2018,1,482.83,479.89
19740,"Denver-Aurora-Centennial, CO",2018,2,495.72,485.12
19740,"Denver-Aurora-Centennial, CO",2018,3,493.55,491.22
19740,"Denver-Aurora-Centennial, CO",2018,4,488.34,494.68
19740,"Denver-Aurora-Centennial, CO",2019,1,500.15,496.33
19740,"Denver-Aurora-Centennial, CO",2019,2,515.54,504.50
19740,"Denver-Aurora-Centennial, CO",2019,3,513.32,511.33
19740,"Denver-Aurora-Centennial, CO",2019,4,513.63,520.49
19740,"Denver-Aurora-Centennial, CO",2020,1,531.97,527.65
19740,"Denver-Aurora-Centennial, CO",2020,2,540.60,528.63
19740,"Denver-Aurora-Centennial, CO",2020,3,555.88,554.05
19740,"Denver-Aurora-Centennial, CO",2020,4,568.59,576.56
19740,"Denver-Aurora-Centennial, CO",2021,1,604.19,599.07
19740,"Denver-Aurora-Centennial, CO",2021,2,646.41,631.66
19740,"Denver-Aurora-Centennial, CO",2021,3,659.65,657.74
19740,"Denver-Aurora-Centennial, CO",2021,4,667.69,677.11
19740,"Denver-Aurora-Centennial, CO",2022,1,731.33,725.49
19740,"Denver-Aurora-Centennial, CO",2022,2,754.53,736.83
19740,"Denver-Aurora-Centennial, CO",2022,3,706.57,704.55
19740,"Denver-Aurora-Centennial, CO",2022,4,691.73,701.57
19740,"Denver-Aurora-Centennial, CO",2023,1,701.69,696.22
19740,"Denver-Aurora-Centennial, CO",2023,2,725.43,708.43
19740,"Denver-Aurora-Centennial, CO",2023,3,726.71,724.56
19740,"Denver-Aurora-Centennial, CO",2023,4,714.92,724.62
19740,"Denver-Aurora-Centennial, CO",2024,1,727.73,722.51
19740,"Denver-Aurora-Centennial, CO",2024,2,740.81,723.87
19740,"Denver-Aurora-Centennial, CO",2024,3,725.57,722.96
19740,"Denver-Aurora-Centennial, CO",2024,4,725.48,734.89
19740,"Denver-Aurora-Centennial, CO",2025,1,741.56,736.48
19740,"Denver-Aurora-Centennial, CO",2025,2,733.79,717.65
19740,"Denver-Aurora-Centennial, CO",2025,3,726.51,723.59
19740,"Denver-Aurora-Centennial, CO",2025,4,703.34,711.90
19780,"Des Moines-West Des Moines, IA",1991,1,100.00,100.00
19780,"Des Moines-West Des Moines, IA",1991,2,101.34,100.83
19780,"Des Moines-West Des Moines, IA",1991,3,101.70,101.22
19780,"Des Moines-West Des Moines, IA",1991,4,102.98,102.85
19780,"Des Moines-West Des Moines, IA",1992,1,103.30,103.30
19780,"Des Moines-West Des Moines, IA",1992,2,106.11,105.60
19780,"Des Moines-West Des Moines, IA",1992,3,106.79,106.27
19780,"Des Moines-West Des Moines, IA",1992,4,107.56,107.40
19780,"Des Moines-West Des Moines, IA",1993,1,110.15,110.16
19780,"Des Moines-West Des Moines, IA",1993,2,111.77,111.28
19780,"Des Moines-West Des Moines, IA",1993,3,114.55,113.93
19780,"Des Moines-West Des Moines, IA",1993,4,116.34,116.16
19780,"Des Moines-West Des Moines, IA",1994,1,117.87,117.91
19780,"Des Moines-West Des Moines, IA",1994,2,119.42,118.96
19780,"Des Moines-West Des Moines, IA",1994,3,121.08,120.35
19780,"Des Moines-West Des Moines, IA",1994,4,120.58,120.34
19780,"Des Moines-West Des Moines, IA",1995,1,122.17,122.31
19780,"Des Moines-West Des Moines, IA",1995,2,124.49,124.03
19780,"Des Moines-West Des Moines, IA",1995,3,125.97,125.16
19780,"Des Moines-West Des Moines, IA",1995,4,127.61,127.30
19780,"Des Moines-West Des Moines, IA",1996,1,127.77,128.04
19780,"Des Moines-West Des Moines, IA",1996,2,129.16,128.59
19780,"Des Moines-West Des Moines, IA",1996,3,131.09,130.29
19780,"Des Moines-West Des Moines, IA",1996,4,131.71,131.30
19780,"Des Moines-West Des Moines, IA",1997,1,130.70,131.14
19780,"Des Moines-West Des Moines, IA",1997,2,132.92,132.17
19780,"Des Moines-West Des Moines, IA",1997,3,134.68,133.94
19780,"Des Moines-West Des Moines, IA",1997,4,134.73,134.30
19780,"Des Moines-West Des Moines, IA",1998,1,135.92,136.43
19780,"Des Moines-West Des Moines, IA",1998,2,139.55,138.63
19780,"Des Moines-West Des Moines, IA",1998,3,140.90,140.19
19780,"Des Moines-West Des Moines, IA",1998,4,143.53,143.13
19780,"Des Moines-West Des Moines, IA",1999,1,143.96,144.50
19780,"Des Moines-West Des Moines, IA",1999,2,147.64,146.55
19780,"Des Moines-West Des Moines, IA",1999,3,147.83,147.15
19780,"Des Moines-West Des Moines, IA",1999,4,149.21,148.88
19780,"Des Moines-West Des Moines, IA",2000,1,150.19,150.68
19780,"Des Moines-West Des Moines, IA",2000,2,153.81,152.62
19780,"Des Moines-West Des Moines, IA",2000,3,155.10,154.46
19780,"Des Moines-West Des Moines, IA",2000,4,155.44,155.16
19780,"Des Moines-West Des Moines, IA",2001,1,157.42,157.81
19780,"Des Moines-West Des Moines, IA",2001,2,159.43,158.21
19780,"Des Moines-West Des Moines, IA",2001,3,160.91,160.27
19780,"Des Moines-West Des Moines, IA",2001,4,161.84,161.58
19780,"Des Moines-West Des Moines, IA",2002,1,162.38,162.70
19780,"Des Moines-West Des Moines, IA",2002,2,166.59,165.38
19780,"Des Moines-West Des Moines, IA",2002,3,166.94,166.24
19780,"Des Moines-West Des Moines, IA",2002,4,169.90,169.65
19780,"Des Moines-West Des Moines, IA",2003,1,171.36,171.70
19780,"Des Moines-West Des Moines, IA",2003,2,173.82,172.58
19780,"Des Moines-West Des Moines, IA",2003,3,175.57,174.79
19780,"Des Moines-West Des Moines, IA",2003,4,176.78,176.53
19780,"Des Moines-West Des Moines, IA",2004,1,178.55,178.96
19780,"Des Moines-West Des Moines, IA",2004,2,181.72,180.46
19780,"Des Moines-West Des Moines, IA",2004,3,182.72,181.72
19780,"Des Moines-West Des Moines, IA",2004,4,184.62,184.42
19780,"Des Moines-West Des Moines, IA",2005,1,186.02,186.58
19780,"Des Moines-West Des Moines, IA",2005,2,190.17,188.87
19780,"Des Moines-West Des Moines, IA",2005,3,189.70,188.39
19780,"Des Moines-West Des Moines, IA",2005,4,192.51,192.42
19780,"Des Moines-West Des Moines, IA",2006,1,191.85,192.52
19780,"Des Moines-West Des Moines, IA",2006,2,195.46,194.26
19780,"Des Moines-West Des Moines, IA",2006,3,196.40,194.68
19780,"Des Moines-West Des Moines, IA",2006,4,194.94,194.92
19780,"Des Moines-West Des Moines, IA",2007,1,194.67,195.59
19780,"Des Moines-West Des Moines, IA",2007,2,197.12,195.94
19780,"Des Moines-West Des Moines, IA",2007,3,198.78,196.73
19780,"Des Moines-West Des Moines, IA",2007,4,195.01,194.98
19780,"Des Moines-West Des Moines, IA",2008,1,192.38,193.60
19780,"Des Moines-West Des Moines, IA",2008,2,191.66,190.54
19780,"Des Moines-West Des Moines, IA",2008,3,189.23,187.00
19780,"Des Moines-West Des Moines, IA",2008,4,183.86,183.73
19780,"Des Moines-West Des Moines, IA",2009,1,182.43,184.06
19780,"Des Moines-West Des Moines, IA",2009,2,183.20,181.94
19780,"Des Moines-West Des Moines, IA",2009,3,186.37,183.96
19780,"Des Moines-West Des Moines, IA",2009,4,185.23,185.09
19780,"Des Moines-West Des Moines, IA",2010,1,180.73,182.75
19780,"Des Moines-West Des Moines, IA",2010,2,182.73,181.26
19780,"Des Moines-West Des Moines, IA",2010,3,179.80,177.34
19780,"Des Moines-West Des Moines, IA",2010,4,178.78,178.61
19780,"Des Moines-West Des Moines, IA",2011,1,169.52,171.84
19780,"Des Moines-West Des Moines, IA",2011,2,177.92,176.15
19780,"Des Moines-West Des Moines, IA",2011,3,180.37,177.86
19780,"Des Moines-West Des Moines, IA",2011,4,178.78,178.64
19780,"Des Moines-West Des Moines, IA",2012,1,174.85,177.52
19780,"Des Moines-West Des Moines, IA",2012,2,182.06,179.99
19780,"Des Moines-West Des Moines, IA",2012,3,183.99,181.42
19780,"Des Moines-West Des Moines, IA",2012,4,181.57,181.43
19780,"Des Moines-West Des Moines, IA",2013,1,183.25,186.26
19780,"Des Moines-West Des Moines, IA",2013,2,190.44,188.07
19780,"Des Moines-West Des Moines, IA",2013,3,192.37,189.67
19780,"Des Moines-West Des Moines, IA",2013,4,192.54,192.55
19780,"Des Moines-West Des Moines, IA",2014,1,191.24,194.25
19780,"Des Moines-West Des Moines, IA",2014,2,198.13,195.71
